"subject" "session" "orLarge" "orSmall" "task" "rt" "response" "vertical"
"37016" 19 5 "Top" 1 "equ" 0.870234680817 0 TRUE
"37017" 19 5 "Right" -2 "comp" 0.846729420442 1 FALSE
"37018" 19 5 "Bottom" -1.5 "comp" 1.48178233085 1 TRUE
"37019" 19 5 "Bottom" 1 "equ" 1.21130587463 0 TRUE
"37020" 19 5 "Left" -1 "comp" 1.01135171537 1 FALSE
"37021" 19 5 "Bottom" 0.5 "comp" 2.03451546991 1 TRUE
"37022" 19 5 "Top" 1 "comp" 1.3288915855 0 TRUE
"37023" 19 5 "Top" -1.5 "comp" 1.17605335003 1 TRUE
"37024" 19 5 "Left" 2 "equ" 0.646790975814 0 FALSE
"37025" 19 5 "Right" 0 "comp" 3.83379819266 0 FALSE
"37026" 19 5 "Top" 1 "comp" 1.52885226059 0 TRUE
"37027" 19 5 "Bottom" -1.5 "comp" 1.03489070472 1 TRUE
"37028" 19 5 "Bottom" 0 "equ" 0.764403516554 1 TRUE
"37029" 19 5 "Top" -2 "comp" 1.05839788152 1 TRUE
"37030" 19 5 "Bottom" -2 "comp" 0.823207678859 1 TRUE
"37031" 19 5 "Left" -1.5 "comp" 0.693845574202 1 FALSE
"37032" 19 5 "Top" -1 "equ" 1.18778719932 0 TRUE
"37033" 19 5 "Bottom" 2 "equ" 0.811419019996 0 TRUE
"37034" 19 5 "Right" -0.5 "comp" 1.99924109814 1 FALSE
"37035" 19 5 "Right" 1 "comp" 0.823244857387 0 FALSE
"37036" 19 5 "Bottom" 2 "comp" 0.68210865865 0 TRUE
"37037" 19 5 "Top" 1 "comp" 0.905501003628 0 TRUE
"37038" 19 5 "Left" -2 "equ" 0.69386857123 0 FALSE
"37039" 19 5 "Bottom" -1 "comp" 1.95221907887 0 TRUE
"37040" 19 5 "Top" 1.5 "comp" 1.04662723699 0 TRUE
"37041" 19 5 "Left" 1 "equ" 1.16422329652 0 FALSE
"37042" 19 5 "Right" -1.5 "equ" 1.37592625313 0 FALSE
"37043" 19 5 "Right" 0 "equ" 0.799684404145 1 FALSE
"37044" 19 5 "Top" -1.5 "comp" 4.12783433556 1 TRUE
"37045" 19 5 "Bottom" -0.5 "equ" 0.79967558862 1 TRUE
"37046" 19 5 "Left" 0 "comp" 1.16423402847 1 FALSE
"37047" 19 5 "Right" 0 "equ" 1.10544941363 1 FALSE
"37048" 19 5 "Left" -0.5 "comp" 1.09369410046 1 FALSE
"37049" 19 5 "Top" 2 "comp" 0.693866654809 0 TRUE
"37050" 19 5 "Top" -2 "equ" 0.705599737528 0 TRUE
"37051" 19 5 "Left" 1.5 "comp" 0.870219349468 0 FALSE
"37052" 19 5 "Top" 0.5 "equ" 0.987828057368 1 TRUE
"37053" 19 5 "Left" 1 "equ" 0.635083189827 0 FALSE
"37054" 19 5 "Top" 2 "comp" 0.646815122691 0 TRUE
"37055" 19 5 "Bottom" -1 "equ" 0.976070444489 1 TRUE
"37056" 19 5 "Left" 2 "comp" 1.35239071334 0 FALSE
"37057" 19 5 "Top" -2 "equ" 1.21130510806 0 TRUE
"37058" 19 5 "Top" -2 "comp" 1.95216618571 1 TRUE
"37059" 19 5 "Top" 1.5 "comp" 1.5288047334 0 TRUE
"37060" 19 5 "Left" -1 "equ" 1.05841206301 0 FALSE
"37061" 19 5 "Bottom" -1.5 "equ" 1.14070232151 0 TRUE
"37062" 19 5 "Left" 2 "comp" 1.30535336272 0 FALSE
"37063" 19 5 "Bottom" -0.5 "comp" 2.12859055443 1 TRUE
"37064" 19 5 "Bottom" -2 "equ" 0.823230675884 0 TRUE
"37065" 19 5 "Left" 2 "comp" 0.776168795106 0 FALSE
"37066" 19 5 "Right" 0.5 "equ" 1.66994783124 0 FALSE
"37067" 19 5 "Bottom" -1.5 "comp" 1.19955861041 1 TRUE
"37068" 19 5 "Left" 0.5 "equ" 0.776166112119 1 FALSE
"37069" 19 5 "Top" -0.5 "comp" 1.02315800528 0 TRUE
"37070" 19 5 "Right" 1.5 "equ" 1.52882696386 0 FALSE
"37071" 19 5 "Right" 2 "equ" 1.34063884972 0 FALSE
"37072" 19 5 "Top" 0.5 "comp" 0.646825088068 0 TRUE
"37073" 19 5 "Top" -0.5 "equ" 0.929071422248 1 TRUE
"37074" 19 5 "Bottom" 0.5 "comp" 1.85817159078 0 TRUE
"37075" 19 5 "Top" 1.5 "equ" 0.905528983345 0 TRUE
"37076" 19 5 "Left" 0 "comp" 1.62290281495 1 FALSE
"37077" 19 5 "Bottom" -2 "comp" 1.14074064989 1 TRUE
"37078" 19 5 "Left" -1.5 "comp" 1.30536869407 1 FALSE
"37079" 19 5 "Bottom" 0 "comp" 1.3171581195 1 TRUE
"37080" 19 5 "Bottom" -1.5 "equ" 1.28185883429 0 TRUE
"37081" 19 6 "Bottom" -0.5 "equ" 1.01140077569 1 TRUE
"37082" 19 6 "Left" 0 "equ" 0.799678271604 1 FALSE
"37083" 19 6 "Right" -2 "equ" 0.823195030498 0 FALSE
"37084" 19 6 "Right" 2 "equ" 0.682107508797 0 FALSE
"37085" 19 6 "Top" 2 "comp" 1.10544826378 0 TRUE
"37086" 19 6 "Bottom" 1.5 "equ" 0.917303460708 0 TRUE
"37087" 19 6 "Right" -0.5 "equ" 1.05840363077 0 FALSE
"37088" 19 6 "Right" 0.5 "comp" 4.01018040017 1 FALSE
"37089" 19 6 "Top" 0 "equ" 1.71694532035 1 TRUE
"37090" 19 6 "Bottom" -1 "comp" 1.19950418412 1 TRUE
"37091" 19 6 "Top" -1.5 "equ" 0.76442498044 0 TRUE
"37092" 19 6 "Top" 1 "equ" 0.870266110087 0 TRUE
"37093" 19 6 "Right" -1 "comp" 2.04624625292 1 FALSE
"37094" 19 6 "Top" 1.5 "equ" 1.29360418209 0 TRUE
"37095" 19 6 "Bottom" 1 "comp" 2.55195085689 0 TRUE
"37096" 19 6 "Right" 0 "comp" 1.17598435896 0 FALSE
"37097" 19 6 "Right" -1.5 "equ" 1.22304087376 1 FALSE
"37098" 19 6 "Right" -1.5 "comp" 1.39949015593 1 FALSE
"37099" 19 6 "Bottom" -0.5 "comp" 1.90514416644 1 TRUE
"37100" 19 6 "Left" 1.5 "comp" 0.752640154416 0 FALSE
"37101" 19 6 "Top" -0.5 "equ" 1.19954596204 0 TRUE
"37102" 19 6 "Top" 2 "equ" 0.752648203375 0 TRUE
"37103" 19 6 "Top" 0 "equ" 0.623269617518 1 TRUE
"37104" 19 6 "Left" 2 "equ" 0.670315017098 0 FALSE
"37105" 19 6 "Bottom" -0.5 "equ" 0.729117262985 1 TRUE
"37106" 19 6 "Bottom" -1 "comp" 0.787947488592 1 TRUE
"37107" 19 6 "Left" -1 "comp" 1.07013748006 1 FALSE
"37108" 19 6 "Top" 1.5 "comp" 1.43473808112 0 TRUE
"37109" 19 6 "Left" 2 "comp" 0.776180293618 0 FALSE
"37110" 19 6 "Right" -0.5 "equ" 0.999597935326 1 FALSE
"37111" 19 6 "Left" 1.5 "equ" 0.658550888395 0 FALSE
"37112" 19 6 "Top" 1.5 "comp" 1.9756783452 0 TRUE
"37113" 19 6 "Bottom" 0 "equ" 2.09331005012 0 TRUE
"37114" 19 6 "Bottom" -2 "equ" 0.834980239804 0 TRUE
"37115" 19 6 "Top" 0.5 "comp" 1.79929920396 0 TRUE
"37116" 19 6 "Left" -2 "equ" 3.01061734367 0 FALSE
"37117" 19 6 "Right" -2 "equ" 2.23442746796 0 FALSE
"37118" 19 6 "Left" 1 "equ" 0.693867421378 0 FALSE
"37119" 19 6 "Bottom" -1.5 "equ" 1.43454758909 0 TRUE
"37120" 19 6 "Left" 1 "equ" 0.740874875864 1 FALSE
"37121" 19 6 "Bottom" 0.5 "comp" 4.50416303665 1 TRUE
"37122" 19 6 "Left" 2 "equ" 0.68205269922 0 FALSE
"37123" 19 6 "Bottom" 2 "comp" 2.03450473796 0 TRUE
"37124" 19 6 "Top" 0.5 "equ" 1.18776496886 1 TRUE
"37125" 19 6 "Bottom" 0 "equ" 0.89375258956 1 TRUE
"37126" 19 6 "Bottom" 1.5 "comp" 1.11720549338 0 TRUE
"37127" 19 6 "Left" -0.5 "equ" 1.21128709372 0 FALSE
"37128" 19 6 "Bottom" -2 "equ" 0.752640154416 0 TRUE
"37129" 19 6 "Right" 2 "comp" 1.5405995248 0 FALSE
"37130" 19 6 "Right" -0.5 "comp" 0.740900555877 1 FALSE
"37131" 19 6 "Top" -0.5 "comp" 3.29285792859 1 TRUE
"37132" 19 6 "Top" -1 "equ" 1.46980164682 0 TRUE
"37133" 19 6 "Right" -0.5 "comp" 1.15250899471 1 FALSE
"37134" 19 6 "Top" -1 "comp" 2.5637337665 1 TRUE
"37135" 19 6 "Right" -1.5 "equ" 1.07015587768 0 FALSE
"37136" 19 6 "Left" -0.5 "comp" 0.987848754692 1 FALSE
"37137" 19 6 "Left" -1.5 "comp" 0.717321321732 1 FALSE
"37138" 19 6 "Left" -1 "comp" 0.646800557908 1 FALSE
"37139" 19 6 "Bottom" 1 "comp" 1.3406131697 0 TRUE
"37140" 19 6 "Top" -1.5 "comp" 1.3406534145 1 TRUE
"37141" 19 6 "Bottom" -1.5 "equ" 0.658584617366 0 TRUE
"37142" 19 6 "Bottom" -1 "equ" 0.588015943071 1 TRUE
"37143" 19 6 "Right" 0 "equ" 0.693839058378 1 FALSE
"37144" 19 6 "Left" 1 "comp" 0.85849853183 0 FALSE
"37145" 19 6 "Right" 1.5 "comp" 1.88163277352 0 FALSE
"37146" 19 6 "Left" -2 "comp" 0.799704334899 1 FALSE
"37147" 19 6 "Bottom" -0.5 "equ" 1.05840976331 0 TRUE
"37148" 19 6 "Right" 0 "comp" 1.3288892858 1 FALSE
"37149" 19 6 "Top" 0.5 "equ" 0.776132766434 0 TRUE
"37150" 19 6 "Left" -0.5 "comp" 0.917315725786 1 FALSE
"37151" 19 6 "Left" 2 "comp" 0.846707956549 0 FALSE
"37152" 19 6 "Top" -0.5 "equ" 0.976088842111 1 TRUE
"37153" 19 6 "Top" 1.5 "comp" 0.799668689513 0 TRUE
"37154" 19 6 "Right" -1.5 "comp" 0.846671927873 1 FALSE
"37155" 19 6 "Bottom" 2 "equ" 1.05839864808 0 TRUE
"37156" 19 6 "Left" -0.5 "comp" 0.846696458037 1 FALSE
"37157" 19 6 "Right" -0.5 "equ" 0.99958720338 1 FALSE
"37158" 19 6 "Left" 1.5 "comp" 1.12898686985 0 FALSE
"37159" 19 6 "Right" 1 "equ" 1.24663965538 0 FALSE
"37160" 19 6 "Top" 1 "comp" 0.999614416527 0 TRUE
"37161" 19 6 "Right" 2 "equ" 0.729119945972 0 FALSE
"37162" 19 6 "Right" 1.5 "comp" 1.23482110038 0 FALSE
"37163" 19 6 "Bottom" 1 "comp" 1.77576481401 1 TRUE
"37164" 19 6 "Top" 0 "comp" 4.73934480706 0 TRUE
"37165" 19 6 "Left" 2 "comp" 0.870248095751 0 FALSE
"37166" 19 6 "Left" -0.5 "comp" 0.764396617444 1 FALSE
"37167" 19 6 "Right" 2 "comp" 0.870275308898 0 FALSE
"37168" 19 6 "Right" -1 "equ" 1.48179114637 0 FALSE
"37169" 19 6 "Top" -2 "equ" 1.30540088991 0 TRUE
"37170" 19 6 "Left" 1.5 "equ" 0.77614388166 0 FALSE
"37171" 19 6 "Left" -1.5 "comp" 0.940737813587 1 FALSE
"37172" 19 6 "Right" -1 "comp" 1.70499069962 1 FALSE
"37173" 19 6 "Top" 0 "equ" 1.21129360955 1 TRUE
"37174" 19 6 "Left" 0.5 "comp" 1.3406250515 0 FALSE
"37175" 19 6 "Bottom" -0.5 "equ" 1.24656491505 0 TRUE
"37176" 19 6 "Top" -2 "equ" 1.42295363838 0 TRUE
"37177" 19 6 "Top" 0 "equ" 0.764401216849 1 TRUE
"37178" 19 6 "Top" 0.5 "equ" 0.893764854642 1 TRUE
"37179" 19 6 "Bottom" 2 "comp" 0.976030199694 0 TRUE
"37180" 19 6 "Right" -0.5 "equ" 1.17619976444 0 FALSE
"37181" 19 6 "Bottom" 1 "equ" 0.740912054389 0 TRUE
"37182" 19 6 "Top" 1 "comp" 0.740885607811 0 TRUE
"37183" 19 6 "Right" 1 "comp" 1.30538747497 0 FALSE
"37184" 19 6 "Right" 1.5 "equ" 1.18779831455 0 FALSE
"37185" 19 6 "Top" 1.5 "equ" 1.74034786068 0 TRUE
"37186" 19 6 "Bottom" -1 "comp" 1.32891726552 1 TRUE
"37187" 19 6 "Top" -1.5 "equ" 1.03491216861 0 TRUE
"37188" 19 6 "Left" -2 "comp" 1.19953331368 1 FALSE
"37189" 19 6 "Right" 0 "equ" 1.18778949902 1 FALSE
"37190" 19 6 "Top" -1 "comp" 1.70519537315 1 TRUE
"37191" 19 6 "Right" -2 "comp" 1.30537789288 1 FALSE
"37192" 19 6 "Top" 0.5 "comp" 2.31677253603 0 TRUE
"37193" 19 6 "Right" -2 "comp" 1.44649876027 1 FALSE
"37194" 19 6 "Bottom" 2 "equ" 0.635042178463 0 TRUE
"37195" 19 6 "Right" 0 "equ" 1.05842931079 1 FALSE
"37196" 19 6 "Bottom" 2 "equ" 0.576234949884 0 TRUE
"37197" 19 6 "Left" 1.5 "equ" 0.599739443693 1 FALSE
"37198" 19 6 "Left" -0.5 "equ" 0.670343763381 1 FALSE
"37199" 19 6 "Right" -2 "equ" 1.29361223105 0 FALSE
"37200" 19 6 "Left" -1.5 "equ" 0.799659490702 0 FALSE
"37201" 19 6 "Top" -2 "comp" 0.670327282176 1 TRUE
"37202" 19 6 "Bottom" -1.5 "comp" 1.12896425611 1 TRUE
"37203" 19 6 "Bottom" -1.5 "equ" 0.776166112119 0 TRUE
"37204" 19 6 "Left" -1 "comp" 0.564495734627 1 FALSE
"37205" 19 6 "Left" -0.5 "comp" 1.09368873449 1 FALSE
"37206" 19 6 "Right" -1.5 "equ" 1.3524175432 0 FALSE
"37207" 19 6 "Top" -1.5 "equ" 0.682071863408 0 TRUE
"37208" 19 6 "Right" 1.5 "equ" 1.21128134447 0 FALSE
"37209" 19 6 "Left" 0.5 "comp" 3.90434616963 0 FALSE
"37210" 19 6 "Bottom" 2 "comp" 0.646855750769 0 TRUE
"37211" 19 6 "Bottom" 1.5 "equ" 0.611489774183 0 TRUE
"37212" 19 6 "Bottom" 1 "equ" 0.764434179255 0 TRUE
"37213" 19 6 "Right" 0.5 "comp" 1.66989762107 0 FALSE
"37214" 19 6 "Top" 1 "equ" 1.09380065335 0 TRUE
"37215" 19 6 "Left" 2 "comp" 1.36415905816 0 FALSE
"37216" 19 6 "Bottom" -1 "equ" 2.32855812863 0 TRUE
"37217" 19 6 "Bottom" -1.5 "comp" 1.08187669531 1 TRUE
"37218" 19 6 "Left" 1 "comp" 0.893775203302 0 FALSE
"37219" 19 6 "Bottom" -1.5 "equ" 1.16424399385 0 TRUE
"37220" 19 6 "Left" 0.5 "equ" 1.09369141747 0 FALSE
"37221" 19 6 "Top" -0.5 "equ" 0.893740324482 1 TRUE
"37222" 19 6 "Top" -1 "equ" 0.846722138049 0 TRUE
"37223" 19 6 "Bottom" 1 "equ" 0.952554068881 0 TRUE
"37224" 19 6 "Bottom" -1 "comp" 0.787919508875 1 TRUE
"37225" 19 6 "Left" -2 "comp" 0.823240257982 1 FALSE
"37226" 19 6 "Top" 0 "comp" 0.85847400167 1 TRUE
"37227" 19 6 "Bottom" 1.5 "comp" 0.705602803799 0 TRUE
"37228" 19 6 "Left" -2 "equ" 0.729135660604 0 FALSE
"37229" 19 6 "Bottom" 0 "equ" 0.70562541754 1 TRUE
"37230" 19 6 "Right" 2 "comp" 0.670338780692 0 FALSE
"37231" 19 6 "Bottom" -2 "comp" 0.635069774893 1 TRUE
"37232" 19 6 "Top" 0 "equ" 0.729085833718 1 TRUE
"37233" 19 6 "Right" -0.5 "comp" 1.09366420433 1 FALSE
"37234" 19 6 "Left" 0.5 "equ" 1.69343124445 0 FALSE
"37235" 19 6 "Left" 1 "comp" 0.705598204393 0 FALSE
"37236" 19 6 "Left" 0.5 "comp" 1.0819997294 1 FALSE
"37237" 19 6 "Bottom" 0.5 "equ" 0.952577832479 0 TRUE
"37238" 19 6 "Bottom" -1.5 "comp" 1.8580861185 1 TRUE
"37239" 19 6 "Right" -2 "comp" 0.940824819001 1 FALSE
"37240" 19 6 "Left" -1.5 "equ" 0.987844538569 0 FALSE
"37241" 19 6 "Right" -1.5 "equ" 0.776184126455 0 FALSE
"37242" 19 6 "Right" 2 "equ" 1.47001360274 0 FALSE
"37243" 19 6 "Right" 2 "comp" 0.729165173459 0 FALSE
"37244" 19 6 "Right" 2 "comp" 0.705644581725 0 FALSE
"37245" 19 6 "Top" -1.5 "comp" 0.682079529081 1 TRUE
"37246" 19 6 "Bottom" 0.5 "equ" 0.787904177527 1 TRUE
"37247" 19 6 "Bottom" 0.5 "comp" 2.52843141501 1 TRUE
"37248" 19 6 "Top" 1 "comp" 1.5993757074 0 TRUE
"37249" 19 6 "Bottom" 2 "equ" 0.740882158258 0 TRUE
"37250" 19 6 "Bottom" -0.5 "comp" 0.658542839436 1 TRUE
"37251" 19 6 "Right" -1.5 "comp" 0.705580190053 1 FALSE
"37252" 19 6 "Bottom" -1 "comp" 1.65821666495 1 TRUE
"37253" 19 6 "Right" 0.5 "equ" 0.999582603978 1 FALSE
"37254" 19 6 "Right" 0.5 "equ" 0.834884802145 1 FALSE
"37255" 19 6 "Left" 2 "comp" 1.15249864605 0 FALSE
"37256" 19 6 "Top" 2 "comp" 1.52882504744 0 TRUE
"37257" 19 6 "Left" 0 "comp" 1.77580582537 1 FALSE
"37258" 19 6 "Bottom" 0.5 "equ" 1.41123397059 0 TRUE
"37259" 19 6 "Left" -1 "equ" 0.776163429135 0 FALSE
"37260" 19 6 "Top" -1 "comp" 2.82251163554 1 TRUE
"37261" 19 6 "Bottom" 2 "comp" 1.14075751437 0 TRUE
"37262" 19 6 "Top" 1.5 "equ" 1.04662072116 0 TRUE
"37263" 19 6 "Right" 0.5 "comp" 4.83338386291 1 FALSE
"37264" 19 6 "Bottom" 1.5 "comp" 0.670330348446 0 TRUE
"37265" 19 6 "Bottom" 0.5 "comp" 0.6702912535 1 TRUE
"37266" 19 6 "Top" 2 "comp" 0.834966441591 0 TRUE
"37267" 19 6 "Bottom" 0.5 "comp" 1.05843429347 0 TRUE
"37268" 19 6 "Right" -0.5 "comp" 1.71700856218 1 FALSE
"37269" 19 6 "Left" 1 "comp" 2.25798217194 0 FALSE
"37270" 19 6 "Bottom" -2 "equ" 0.893739174629 0 TRUE
"37271" 19 6 "Right" 0 "equ" 0.68208412849 1 FALSE
"37272" 19 6 "Left" -1 "equ" 0.752648586658 0 FALSE
"37273" 19 6 "Left" 0 "comp" 0.752768937764 1 FALSE
"37274" 19 6 "Left" 0 "equ" 0.823145203605 1 FALSE
"37275" 19 6 "Top" 2 "comp" 1.4464979937 0 TRUE
"37276" 19 6 "Top" -1.5 "equ" 0.929013929683 0 TRUE
"37277" 19 6 "Left" -1 "equ" 0.999713687022 0 FALSE
"37278" 19 6 "Top" -2 "comp" 0.740875259147 1 TRUE
"37279" 19 6 "Left" -1 "comp" 0.635050993988 1 FALSE
"37280" 19 6 "Right" 1 "comp" 0.776186809442 0 FALSE
"37281" 19 6 "Top" 1 "equ" 0.776134682852 0 TRUE
"37282" 19 6 "Left" 1 "equ" 0.75264743681 0 FALSE
"37283" 19 6 "Bottom" -1.5 "equ" 0.787916059322 0 TRUE
"37284" 19 6 "Right" 0 "comp" 1.02308633122 0 FALSE
"37285" 19 6 "Top" -1.5 "comp" 1.58760123003 1 TRUE
"37286" 19 6 "Top" 0.5 "comp" 0.670304285148 0 TRUE
"37287" 19 6 "Left" 2 "equ" 0.729126078513 0 FALSE
"37288" 19 6 "Left" -2 "comp" 1.31713243949 1 FALSE
"37289" 19 6 "Bottom" -0.5 "comp" 1.56412586579 1 TRUE
"37290" 19 6 "Right" 1 "comp" 1.58759548078 0 FALSE
"37291" 19 6 "Left" 2 "equ" 0.658541689583 0 FALSE
"37292" 19 6 "Bottom" -0.5 "comp" 2.11683447469 0 TRUE
"37293" 19 6 "Top" 0 "comp" 0.587984513804 0 TRUE
"37294" 19 6 "Left" 0 "equ" 0.517460300423 0 FALSE
"37295" 19 6 "Bottom" 1.5 "equ" 0.940807954517 0 TRUE
"37296" 19 6 "Right" 0 "comp" 0.693842891214 0 FALSE
"37297" 19 6 "Bottom" -1.5 "comp" 1.23482608307 1 TRUE
"37298" 19 6 "Bottom" -1.5 "comp" 0.705599354242 0 TRUE
"37299" 19 6 "Top" 1 "comp" 0.999617866084 0 TRUE
"37300" 19 6 "Top" -1 "equ" 0.776162279282 0 TRUE
"37301" 19 6 "Left" 0 "equ" 0.834966824874 0 FALSE
"37302" 19 6 "Top" -0.5 "comp" 1.2465495837 0 TRUE
"37303" 19 6 "Right" 0 "equ" 1.23480730217 0 FALSE
"37304" 19 6 "Top" 0 "comp" 1.36415522533 0 TRUE
"37305" 19 6 "Left" -2 "equ" 3.97496467082 0 FALSE
"37306" 19 6 "Top" -0.5 "comp" 0.799715833415 0 TRUE
"37307" 19 6 "Bottom" -2 "comp" 0.623261568559 1 TRUE
"37308" 19 6 "Left" 1.5 "comp" 0.976118738246 0 FALSE
"37309" 19 6 "Bottom" 1.5 "comp" 1.19952948085 0 TRUE
"37310" 19 6 "Left" -1.5 "equ" 0.799701651915 1 FALSE
"37311" 19 6 "Bottom" 0 "equ" 0.811469613454 0 TRUE
"37312" 19 6 "Left" -1.5 "comp" 0.740887907512 1 FALSE
"37313" 19 6 "Right" 2 "equ" 1.36417898892 0 FALSE
"37314" 19 6 "Left" -0.5 "equ" 0.646804774027 1 FALSE
"37315" 19 6 "Right" 0.5 "equ" 1.03491638473 0 FALSE
"37316" 19 6 "Right" 1 "equ" 0.693845190919 0 FALSE
"37317" 19 6 "Bottom" 2 "comp" 0.576237249585 0 TRUE
"37318" 19 6 "Top" -1.5 "comp" 1.63468074187 1 TRUE
"37319" 19 6 "Bottom" 1.5 "equ" 0.870284890992 0 TRUE
"37320" 19 6 "Left" 0 "comp" 2.38733852734 1 FALSE
"37321" 19 6 "Bottom" -2 "comp" 0.799654891292 1 TRUE
"37322" 19 6 "Right" -2 "equ" 0.764401983419 0 FALSE
"37323" 19 6 "Right" 1.5 "comp" 1.54052938387 0 FALSE
"37324" 19 6 "Bottom" 0.5 "equ" 1.42294980554 0 TRUE
"37325" 19 6 "Right" -1 "equ" 1.19951338293 1 FALSE
"37326" 19 6 "Top" 2 "equ" 0.540941030642 0 TRUE
"37327" 19 6 "Left" -1.5 "equ" 1.1169452437 0 FALSE
"37328" 19 6 "Left" -1.5 "equ" 0.834974873833 0 FALSE
"37329" 19 6 "Left" -0.5 "equ" 0.729132594337 1 FALSE
"37330" 19 6 "Top" -0.5 "equ" 1.21134420301 1 TRUE
"37331" 19 6 "Bottom" -1 "equ" 1.11723998891 1 TRUE
"37332" 19 6 "Left" 1 "equ" 0.693874320485 0 FALSE
"37333" 19 6 "Right" 1 "equ" 0.740848429283 0 FALSE
"37334" 19 6 "Top" -2 "equ" 0.90550943587 0 TRUE
"37335" 19 6 "Right" -1.5 "comp" 0.822970042922 1 FALSE
"37336" 19 6 "Right" -2 "comp" 0.717338569499 1 FALSE
"37337" 19 6 "Right" 0.5 "equ" 0.870271859345 1 FALSE
"37338" 19 6 "Left" 0.5 "equ" 2.14033743536 0 FALSE
"37339" 19 6 "Top" 0.5 "comp" 1.1171978277 0 TRUE
"37340" 19 6 "Right" -0.5 "comp" 1.39945757681 1 FALSE
"37341" 19 6 "Top" -1 "equ" 1.25833517629 1 TRUE
"37342" 19 6 "Top" 0.5 "equ" 0.693836375391 1 TRUE
"37343" 19 6 "Top" -2 "comp" 1.39945527711 1 TRUE
"37344" 19 6 "Right" 1 "comp" 0.999586053531 0 FALSE
"37345" 19 6 "Top" -2 "comp" 0.729124162095 1 TRUE
"37346" 19 6 "Bottom" 1 "equ" 0.776141581959 0 TRUE
"37347" 19 6 "Right" 2 "equ" 0.752645903674 0 FALSE
"37348" 19 6 "Top" -1 "comp" 0.905520551099 1 TRUE
"37349" 19 6 "Bottom" 1 "comp" 0.858471318686 0 TRUE
"37350" 19 6 "Bottom" 1 "equ" 1.24656759803 0 TRUE
"37351" 19 6 "Top" -0.5 "equ" 0.693841741366 1 TRUE
"37352" 19 6 "Right" 0.5 "comp" 0.56446775491 0 FALSE
"37353" 19 6 "Left" 0.5 "equ" 0.905503686612 0 FALSE
"37354" 19 6 "Left" 0.5 "equ" 0.693837525247 1 FALSE
"37355" 19 6 "Right" -1.5 "equ" 0.917295795032 1 FALSE
"37356" 19 6 "Bottom" 2 "equ" 0.799649142038 0 TRUE
"37357" 19 6 "Right" 1.5 "equ" 1.01133408432 0 FALSE
"37358" 19 6 "Bottom" 1.5 "equ" 0.823200396469 0 TRUE
"37359" 19 6 "Top" 1 "equ" 2.7283376638 0 TRUE
"37360" 19 6 "Right" -1 "comp" 2.16387029217 1 FALSE
"37361" 19 6 "Bottom" 1 "comp" 1.05839519853 0 TRUE
"37362" 19 6 "Left" 0 "comp" 0.646822021798 1 FALSE
"37363" 19 6 "Left" 1.5 "equ" 0.682060748179 0 FALSE
"37364" 19 6 "Top" -0.5 "comp" 1.64645713565 1 TRUE
"37365" 19 6 "Left" -0.5 "equ" 0.881973512791 1 FALSE
"37366" 19 6 "Left" 1 "comp" 1.18774963751 0 FALSE
"37367" 19 6 "Right" -1 "equ" 3.48101461346 0 FALSE
"37368" 19 6 "Right" -1 "comp" 1.01139617628 0 FALSE
"37369" 19 6 "Top" -2 "equ" 1.07013977976 0 TRUE
"37370" 19 6 "Top" -2 "equ" 0.78790456081 0 TRUE
"37371" 19 6 "Bottom" -0.5 "equ" 0.740890207217 1 TRUE
"37372" 19 6 "Right" 1.5 "comp" 1.05842394481 0 FALSE
"37373" 19 6 "Top" 0 "comp" 2.3755824476 1 TRUE
"37374" 19 6 "Left" 0 "equ" 1.30540203976 1 FALSE
"37375" 19 6 "Right" 1 "equ" 0.693893867956 0 FALSE
"37376" 19 6 "Bottom" -2 "equ" 0.705589005582 0 TRUE
"37377" 19 6 "Right" -2 "comp" 0.90554163171 1 FALSE
"37378" 19 6 "Right" -1 "equ" 1.29363561135 0 FALSE
"37379" 19 6 "Right" 0 "comp" 0.811440100602 0 FALSE
"37380" 19 6 "Bottom" -2 "comp" 0.905550063952 1 TRUE
"37381" 19 6 "Right" 0.5 "equ" 0.799707784456 1 FALSE
"37382" 19 6 "Right" 1 "equ" 0.776170711524 0 FALSE
"37383" 19 6 "Bottom" -2 "equ" 0.705619668282 0 TRUE
"37384" 19 6 "Right" 1.5 "comp" 0.658570435866 0 FALSE
"37385" 19 6 "Left" -1 "equ" 1.05837526777 1 FALSE
"37386" 19 6 "Top" -1.5 "comp" 2.75190769913 1 TRUE
"37387" 19 6 "Top" 1 "equ" 0.776179527053 0 TRUE
"37388" 19 6 "Top" -0.5 "comp" 1.75228331723 0 TRUE
"37389" 19 6 "Bottom" 0 "comp" 1.9874259927 1 TRUE
"37390" 19 6 "Bottom" 0 "equ" 1.18775577005 1 TRUE
"37391" 19 6 "Right" -1 "equ" 1.88165730368 0 FALSE
"37392" 19 6 "Left" 0 "comp" 0.752651269646 1 FALSE
"37393" 19 6 "Left" 0.5 "comp" 0.976081559718 0 FALSE
"37394" 19 6 "Top" 1.5 "comp" 1.58763419244 0 TRUE
"37395" 19 6 "Left" -1.5 "comp" 0.646783310138 1 FALSE
"37396" 19 6 "Right" 1.5 "equ" 0.940824435718 0 FALSE
"37397" 19 6 "Left" -1.5 "comp" 1.25833325987 1 FALSE
"37398" 19 6 "Bottom" 0.5 "equ" 1.27008090737 1 TRUE
